Filename,Clean_filepath,Noisy_filepath,Length (s),Sample Rate (Hz)
p264_228,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p264_228.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p264_228.wav,2.2,48000
p292_231,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p292_231.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p292_231.wav,2.89,48000
p241_085,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p241_085.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p241_085.wav,1.9148333333333334,48000
p298_125,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p298_125.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p298_125.wav,2.57,48000
p251_243,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p251_243.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p251_243.wav,2.0556666666666668,48000
p264_020,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p264_020.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p264_020.wav,4.43,48000
p237_287,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p237_287.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p237_287.wav,1.83,48000
p234_301,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p234_301.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p234_301.wav,2.5349166666666667,48000
p285_331,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p285_331.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p285_331.wav,2.8239791666666667,48000
p255_246,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p255_246.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p255_246.wav,2.3730625,48000
p292_192,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p292_192.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p292_192.wav,2.97,48000
p345_078,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p345_078.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p345_078.wav,2.1016458333333334,48000
p351_359,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p351_359.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p351_359.wav,2.3471041666666665,48000
p299_296,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p299_296.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p299_296.wav,2.8243541666666667,48000
p241_370,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p241_370.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p241_370.wav,2.1101666666666667,48000
p295_097,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p295_097.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p295_097.wav,2.49,48000
p285_059,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p285_059.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p285_059.wav,1.4431666666666667,48000
p334_301,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p334_301.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p334_301.wav,3.0728958333333334,48000
p347_252,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p347_252.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p347_252.wav,2.0050833333333333,48000
p263_203,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p263_203.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p263_203.wav,1.6448958333333332,48000
p351_277,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p351_277.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p351_277.wav,1.9893958333333333,48000
p323_160,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p323_160.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p323_160.wav,3.23,48000
p275_291,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p275_291.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p275_291.wav,1.6693958333333334,48000
p341_183,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p341_183.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p341_183.wav,2.85,48000
p248_139,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p248_139.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p248_139.wav,2.08,48000
p314_013,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p314_013.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p314_013.wav,4.5964583333333335,48000
p284_381,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p284_381.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p284_381.wav,2.7697083333333334,48000
p266_326,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p266_326.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p266_326.wav,3.2562291666666665,48000
p271_407,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p271_407.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p271_407.wav,3.36825,48000
p248_225,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p248_225.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p248_225.wav,2.235125,48000
p281_435,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p281_435.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p281_435.wav,4.327083333333333,48000
p335_253,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p335_253.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p335_253.wav,3.2451666666666665,48000
p263_205,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p263_205.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p263_205.wav,2.2219166666666665,48000
p264_173,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p264_173.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p264_173.wav,3.14,48000
p308_416,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p308_416.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p308_416.wav,3.5741875,48000
p251_169,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p251_169.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p251_169.wav,2.8831041666666666,48000
p249_178,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p249_178.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p249_178.wav,2.7623333333333333,48000
p326_150,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p326_150.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p326_150.wav,2.2171666666666665,48000
p306_287,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p306_287.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p306_287.wav,4.46,48000
p264_129,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p264_129.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p264_129.wav,2.77,48000
p234_039,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p234_039.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p234_039.wav,4.38,48000
p248_209,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p248_209.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p248_209.wav,3.7041875,48000
p374_316,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p374_316.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p374_316.wav,2.2026458333333334,48000
p314_177,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p314_177.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p314_177.wav,3.0835,48000
p376_066,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p376_066.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p376_066.wav,3.6896875,48000
p275_425,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p275_425.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p275_425.wav,3.9374166666666666,48000
p312_407,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p312_407.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p312_407.wav,2.3461666666666665,48000
p313_213,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p313_213.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p313_213.wav,2.98,48000
p271_434,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p271_434.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p271_434.wav,4.6546666666666665,48000
p374_240,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p374_240.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p374_240.wav,2.9894583333333333,48000
p364_007,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p364_007.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p364_007.wav,4.83,48000
p264_437,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p264_437.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p264_437.wav,2.3498958333333335,48000
p307_255,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p307_255.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p307_255.wav,3.07,48000
p245_187,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p245_187.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p245_187.wav,4.030916666666666,48000
p313_318,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p313_318.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p313_318.wav,3.1475625,48000
p307_086,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p307_086.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p307_086.wav,5.2,48000
p246_358,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p246_358.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p246_358.wav,1.6286875,48000
p363_234,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p363_234.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p363_234.wav,2.0700833333333333,48000
p374_338,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p374_338.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p374_338.wav,2.58,48000
p255_226,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p255_226.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p255_226.wav,2.8001875,48000
p310_049,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p310_049.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p310_049.wav,2.390875,48000
p333_034,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p333_034.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p333_034.wav,2.7316875,48000
p272_342,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p272_342.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p272_342.wav,3.8482708333333333,48000
p266_032,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p266_032.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p266_032.wav,2.4995833333333333,48000
p249_218,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p249_218.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p249_218.wav,1.9534166666666666,48000
p313_179,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p313_179.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p313_179.wav,3.1,48000
p336_408,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p336_408.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p336_408.wav,1.8206666666666667,48000
p303_105,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p303_105.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p303_105.wav,3.2,48000
p292_065,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p292_065.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p292_065.wav,3.0710208333333333,48000
p360_036,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p360_036.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p360_036.wav,2.7786041666666668,48000
p283_177,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p283_177.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p283_177.wav,2.240666666666667,48000
p248_227,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p248_227.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p248_227.wav,2.6586875,48000
p323_363,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p323_363.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p323_363.wav,2.98,48000
p306_098,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p306_098.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p306_098.wav,3.15,48000
p284_399,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p284_399.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p284_399.wav,3.240083333333333,48000
p363_391,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p363_391.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p363_391.wav,1.8804583333333333,48000
p363_085,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p363_085.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p363_085.wav,2.0260208333333334,48000
p326_059,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p326_059.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p326_059.wav,2.8589583333333333,48000
p245_353,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p245_353.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p245_353.wav,2.7737708333333333,48000
p345_206,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p345_206.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p345_206.wav,2.1621875,48000
p264_133,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p264_133.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p264_133.wav,2.63,48000
p255_159,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p255_159.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p255_159.wav,3.08,48000
p284_220,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p284_220.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p284_220.wav,2.5587708333333334,48000
p248_285,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p248_285.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p248_285.wav,3.5159583333333333,48000
p314_187,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p314_187.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p314_187.wav,2.81,48000
p341_357,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p341_357.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p341_357.wav,2.6058958333333333,48000
p251_301,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p251_301.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p251_301.wav,2.5593958333333333,48000
p361_013,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p361_013.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p361_013.wav,4.232395833333333,48000
p333_399,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p333_399.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p333_399.wav,2.265604166666667,48000
p248_310,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p248_310.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p248_310.wav,4.9955625,48000
p323_019,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p323_019.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p323_019.wav,9.472395833333334,48000
p314_152,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p314_152.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p314_152.wav,3.15,48000
p285_313,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p285_313.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p285_313.wav,3.6723541666666666,48000
p272_299,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p272_299.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p272_299.wav,1.8404166666666666,48000
p293_391,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p293_391.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p293_391.wav,2.51,48000
p249_141,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p249_141.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p249_141.wav,2.194875,48000
p376_089,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p376_089.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p376_089.wav,3.23,48000
p323_052,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p323_052.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p323_052.wav,3.83,48000
p255_339,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p255_339.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p255_339.wav,2.8394791666666666,48000
p347_053,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p347_053.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p347_053.wav,3.686166666666667,48000
p326_322,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p326_322.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p326_322.wav,3.320895833333333,48000
p237_169,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p237_169.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p237_169.wav,4.28,48000
p347_100,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p347_100.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p347_100.wav,2.4306041666666665,48000
p341_229,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p341_229.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p341_229.wav,2.7774791666666667,48000
p264_206,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p264_206.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p264_206.wav,4.13,48000
p345_207,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p345_207.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p345_207.wav,2.798020833333333,48000
p304_169,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p304_169.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p304_169.wav,2.36,48000
p265_345,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p265_345.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p265_345.wav,4.474583333333333,48000
p245_243,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p245_243.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p245_243.wav,3.0337708333333335,48000
p334_128,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p334_128.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p334_128.wav,2.5238958333333334,48000
p343_331,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p343_331.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p343_331.wav,1.9215625,48000
p260_095,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p260_095.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p260_095.wav,1.6340208333333333,48000
p247_056,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p247_056.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p247_056.wav,3.89,48000
p307_068,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p307_068.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p307_068.wav,4.28,48000
p347_307,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p347_307.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p347_307.wav,2.7230416666666666,48000
p285_021,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p285_021.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p285_021.wav,7.576770833333334,48000
p304_240,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p304_240.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p304_240.wav,2.4124791666666665,48000
p364_254,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p364_254.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p364_254.wav,1.5618333333333334,48000
p363_268,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p363_268.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p363_268.wav,2.5769166666666665,48000
p336_310,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p336_310.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p336_310.wav,1.8975208333333333,48000
p316_309,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p316_309.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p316_309.wav,2.7824166666666668,48000
p246_062,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p246_062.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p246_062.wav,4.218541666666667,48000
p308_318,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p308_318.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p308_318.wav,2.752291666666667,48000
p234_070,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p234_070.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p234_070.wav,2.3495625,48000
p265_320,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p265_320.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p265_320.wav,1.868875,48000
p347_187,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p347_187.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p347_187.wav,2.2973125,48000
p313_163,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p313_163.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p313_163.wav,2.34,48000
p298_329,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p298_329.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p298_329.wav,2.52,48000
p249_111,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p249_111.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p249_111.wav,2.8907708333333333,48000
p361_060,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p361_060.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p361_060.wav,2.89,48000
p237_323,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p237_323.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p237_323.wav,2.15,48000
p302_094,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p302_094.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p302_094.wav,3.02,48000
p306_298,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p306_298.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p306_298.wav,3.67,48000
p249_161,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p249_161.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p249_161.wav,1.8477083333333333,48000
p334_395,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p334_395.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p334_395.wav,2.502875,48000
p306_022,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p306_022.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p306_022.wav,9.66,48000
p351_207,/mnt/sam/Lingzhi/edinburgh/clean_trainset_56spk_wav/p351_207.wav,/mnt/sam/Lingzhi/edinburgh/noisy_trainset_56spk_wav/p351_207.wav,2.230875,48000
